,TssA,TssAFlnk,TxFlnk,Tx,TxWk,EnhG,Enh,ZNF/Rpts,Het,TssBiv,BivFlnk,EnhBiv,ReprPC,ReprPCWk,Quies
2813,0.04731214947452573,0.027035513985443273,0.023656074737262864,0.28387289684715433,0.1520747661681184,0.050691588722706134,0.020276635489082453,0.08448598120451022,0.15883364466447922,0.0,0.0,0.0,0.0,0.0,0.925966354001432
2814,0.0,0.06357210079508982,0.0,0.0,0.30020158708792416,0.0,0.3178605039754491,0.00706356675500998,0.00353178337750499,0.0,0.0,0.0,0.0,0.0,0.8970729778862674
2815,0.16355828281827606,0.5088479909901922,0.030288570892273346,0.0,0.3210588514580975,0.06663485596300135,0.7208679872361057,0.23625085295973208,0.06057714178454669,0.0,0.0,0.0,0.0,0.0,0.16355828281827606
2816,0.0,0.0,0.0,0.0,0.07252856374657038,0.0,0.04001575930845262,0.0,0.10003939827113156,0.0,0.0,0.0,0.0,0.04751871417878749,0.9903900428842024
2817,0.00456412882217235,0.3308993396074954,0.0,0.0,0.2943863090301166,0.0,0.8763127338570912,0.0182565152886894,0.06846193233258525,0.0,0.0,0.0,0.0,0.0,0.17571895965363546
2818,0.0,0.006800780593056139,0.0,0.0,0.04987239101574501,0.0,0.03853775669398478,0.0,0.0,0.0,0.0,0.0,0.0,0.537261666851435,0.8410298666746091
2819,0.0056078097147223595,0.03084295343097298,0.016823429144167082,0.0,0.17384210115639318,0.0028039048573611797,0.19066553030056024,0.011215619429444719,0.09813667000764129,0.0,0.0,0.0,0.0,0.05327419228986242,0.9589354612175236
2820,0.0,0.0,0.0,0.0,0.0,0.0,0.017432296339998835,0.0,0.053881643232723674,0.0,0.0,0.0,0.0,0.0,0.9983951540181151
2821,0.029452219913297484,0.09103413427746497,0.010709898150289995,0.5435273311272173,0.7630802432081621,0.06425938890173997,0.16868089586706744,0.0,0.018742321763007493,0.0,0.0026774745375724987,0.0026774745375724987,0.0,0.03212969445086999,0.2811348264451124
2822,0.09213550824087742,0.13278352658244097,0.008129603668312713,0.010839471557750285,0.663917632912205,0.0,0.151752601808504,0.0650368293465017,0.14362299814019128,0.0,0.0,0.0,0.0,0.0,0.6964360475854559
2823,0.03029649319754418,0.1726900112260018,0.006059298639508836,0.024237194558035344,0.36355791837053014,0.08180053163336928,0.5483665268755497,0.024237194558035344,0.26054984149887994,0.0,0.0,0.0,0.0,0.006059298639508836,0.6786414476249897
2824,0.005291912761261687,0.00793786914189253,0.0,0.0,0.00793786914189253,0.0,0.037043389328831805,0.005291912761261687,0.9075630385563792,0.0,0.0,0.0,0.0,0.0,0.41806110813967323
2825,0.0,0.008350039251147856,0.016700078502295712,0.054275255132461064,0.10855051026492213,0.002087509812786964,0.01043754906393482,0.0,0.054275255132461064,0.0,0.0,0.0,0.0,0.32147651116919246,0.9372919059413468
2826,0.01403438623349797,0.01403438623349797,0.0,0.0,0.0,0.0,0.005613754493399188,0.002806877246699594,0.016841263480197564,0.001403438623349797,0.001403438623349797,0.0,0.008420631740098782,0.8532906829966765,0.5206757292627747
2827,0.04053053466511439,0.031845420094018445,0.0,0.7874503877793653,0.5963778672152545,0.06079580199767159,0.0028950381903653137,0.04921564923621033,0.0,0.0,0.0,0.0,0.0028950381903653137,0.05211068742657564,0.11290648942424723
2828,0.001475020915483926,0.005900083661935704,0.0,0.0,0.01770025098580711,0.0,0.039825564718065996,0.0,0.007375104577419629,0.0,0.0,0.008850125492903555,0.01770025098580711,0.9749888251348751,0.21682807457613712
2829,0.04104777663042909,0.1272481075543302,0.0,0.22576277146736,0.7203884798640305,0.038995387798907634,0.21550082730975273,0.014366721820650182,0.06978122027172946,0.0,0.0,0.0,0.0,0.0,0.5992975388042647
2830,0.18978445734468305,0.33671435980508285,0.3305922805358995,0.3183481219975329,0.34283643907426614,0.20815069515223303,0.14080782319121646,0.061220792691833247,0.0,0.0,0.0,0.0,0.07346495123019989,0.3122260427283496,0.5938416891107825
2831,0.03811295912346503,0.3001395530972871,0.004764119890433129,0.0,0.5383455476189436,0.004764119890433129,0.5431096675093766,0.10957475747996197,0.20485715528862455,0.0,0.0,0.0,0.0,0.0,0.519289068057211
2832,0.14177149161751423,0.189028655490019,0.004725716387250474,0.48674878788679893,0.4962002206612999,0.004725716387250474,0.12286862606851234,0.3544287290437856,0.37333159459278753,0.0,0.0,0.0,0.0,0.0,0.4253144748525427
2833,0.008310801350231945,0.02701010438825382,0.0,0.02077700337557986,0.6440871046429758,0.0,0.09972961620278334,0.0,0.04363170708871771,0.0,0.0,0.0,0.0,0.01038850168778993,0.756282922871107
2834,0.011782181475892052,0.07854787650594702,0.013745878388540729,0.09622114871978509,0.8483170662642279,0.04909242281621688,0.2160066603913543,0.30044562763524735,0.27884496159611194,0.0,0.0,0.0,0.0,0.0,0.21797035730400297
2835,0.1967653699506203,0.04786184674474547,0.02658991485819193,0.29780704641174965,0.9306470200367176,0.03456688931564951,0.045202855258926276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01595394891491516
2836,0.1960020595637123,0.03062532180683005,0.20825218828644435,0.5328805994388429,0.7288826590025552,0.03062532180683005,0.03062532180683005,0.13475141595005222,0.1898769952023463,0.0,0.0,0.0,0.0,0.0,0.21437725264781035
2837,0.0,0.0,0.0,0.0,0.0,0.0,0.016491345917398877,0.0,0.0219884612231985,0.0,0.0,0.0,0.0,0.11360704965319225,0.9931454985811323
2838,0.0,0.0,0.0,0.0,0.0,0.0,0.012033215158648993,0.0,0.021659787285568187,0.0,0.0,0.0,0.0,0.1877181564749243,0.9819103569457578
2839,0.0,0.0,0.0,0.05312049080727154,0.9849424337181598,0.0,0.015493476485454198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16378817998908726
2840,0.03970596800328716,0.0028361405716633686,0.0,0.0,0.6948544400575254,0.0,0.008508421714990106,0.0,0.02552526514497032,0.0,0.0,0.0,0.0,0.0,0.7175435646308322
2841,0.009791811643076147,0.058750869858456886,0.0,0.0,0.2105239503261372,0.0,0.23500347943382754,0.0,0.0,0.0,0.0,0.0,0.0,0.7686572139814777,0.5532373578338023
2842,0.08790117979038779,0.026908524425628917,0.005381704885125784,0.5579034064247061,0.7085911432082281,0.01614511465537735,0.08251947490526201,0.025114622797253655,0.02870242605400418,0.0,0.0,0.0,0.0,0.13454262212814458,0.38927665335743167
2843,0.002029704920215447,0.006089114760646341,0.0,0.0,0.0,0.0,0.006089114760646341,0.0,0.0385643934840935,0.0,0.0,0.0,0.0,0.1826734428193902,0.9823771813842763
2844,0.005699920885647157,0.013299815399843366,0.0,0.0037999472570981047,0.22799683542588628,0.0,0.013299815399843366,0.0,0.0,0.0,0.0037999472570981047,0.0,0.0,0.09309870779890357,0.9689865505600166
2845,0.07668282104235986,0.020645374896019964,0.011797357083439979,0.18580837406417966,0.9526365844877783,0.0,0.07963216031321985,0.0,0.008848017812579984,0.0,0.0,0.0,0.0,0.0,0.21235242750191963
2846,0.004317821893885089,0.0,0.0,0.0,0.0,0.0,0.04965495177967851,0.0,0.0,0.0,0.004317821893885089,0.0,0.02158910946942544,0.9823044808588576,0.17918960859623115
2847,0.036119641427876485,0.04249369579750175,0.0,0.0339949566380014,0.14022919613175577,0.0,0.09136144596462877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837290577121655
2848,0.01181339854321075,0.008860048907408062,0.0,0.0,0.04430024453704031,0.0,0.04134689490123763,0.0,0.0,0.0029533496358026875,0.020673447450618814,0.005906699271605375,0.05316029344444838,0.8623780936543848,0.4991160884506542
2849,0.0,0.0,0.0,0.0,0.13159917534951138,0.0,0.05827963479764075,0.0,0.09399941096393669,0.0,0.0,0.0,0.0,0.0,0.9851138269020565
2850,0.0409150643899492,0.021660916441737812,0.0,0.0,0.012033842467632118,0.0,0.009627073974105694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988089248134658
2851,0.013778039392910744,0.020667059089366117,0.0,0.0,0.06544568711632603,0.0,0.06544568711632603,0.0,0.09989078559860289,0.0,0.0,0.0,0.0,0.13089137423265207,0.9816853067448906
2852,0.004420496737025352,0.03536397389620281,0.0,0.0,0.6100285497094986,0.0,0.23428632706234367,0.0,0.017681986948101407,0.0,0.0,0.0,0.0,0.0,0.7559049420313353
2853,0.061514437016405465,0.08119905686165522,0.004921154961312437,0.0,0.797227103732615,0.029526929767874622,0.34202026981121436,0.012302887403281094,0.02460577480656219,0.0,0.0,0.0,0.0393692396904995,0.10334425418756119,0.47243087628599395
2854,0.07895081413142765,0.049003953598817165,0.06261616293182193,0.8140101181136852,0.4274233730563497,0.032669302399211446,0.06261616293182193,0.008167325599802861,0.0,0.0,0.0,0.0,0.0,0.0,0.3702520938577297
2855,0.013929167461782441,0.052234377981684156,0.0,0.0,0.09750417223247708,0.0,0.19152605259950856,0.0,0.25072501431208394,0.03134062678901049,0.01044687559633683,0.0,0.013929167461782441,0.052234377981684156,0.9402188036703147
2856,0.03638629087505062,0.011370715898453319,0.0,0.26607475202380765,0.832336403766783,0.0,0.01819314543752531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4843924972741113
2857,0.0,0.0,0.0,0.0,0.0,0.0,0.025814471691053546,0.0,0.04589239411742853,0.0,0.0,0.008604823897017848,0.05162894338210709,0.527762532350428,0.8461410165400884
2858,0.10153138596192013,0.033843795320640045,0.0,0.0,0.6768759064128009,0.0,0.1748596091566402,0.0,0.0,0.0,0.0,0.0,0.09025012085504011,0.2369065672444803,0.6599540087524809
2859,0.05563689525173662,0.03338213715104198,0.07047340065219973,0.2559297181579885,0.10014641145312592,0.0741825270023155,0.03338213715104198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532454719797542
2860,0.0,0.004949800953944002,0.0,0.0,0.003299867302629335,0.0,0.01319946921051734,0.0016499336513146675,0.008249668256573337,0.0,0.0,0.0,0.0,0.0,0.9998597926966885
2861,0.080002644759245,0.02545538696885068,0.014545935410771817,0.9563952532582469,0.2690998050992786,0.0,0.0036364838526929543,0.0,0.04727429008500841,0.0,0.0,0.0,0.0,0.0,0.05818374164308727
2862,0.0805852268277041,0.051574545169730625,0.0,0.1353831810705429,0.9573524947131247,0.0,0.16439386272851636,0.0451277270235143,0.1418299992167592,0.0,0.0,0.0,0.0,0.051574545169730625,0.06446818146216328
2863,0.012537952915465946,0.006268976457732973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999017450084092
2864,0.0,0.0,0.0,0.9145328768930674,0.4033033183814148,0.031241806353489884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,0.0,0.11394004313108602,0.0,0.0,0.1725377795985017,0.0,0.3255429803745315,0.01302171921498126,0.17904863920599232,0.0,0.0,0.0,0.0,0.0,0.9050094854411975
2866,0.0848660209621057,0.030309293200752038,0.030309293200752038,0.012123717280300815,0.2515671335662419,0.02424743456060163,0.045463939801128055,0.0,0.0,0.0,0.006061858640150407,0.0,0.0,0.15760832464391059,0.9486808771835387
2867,0.04679482928155989,0.07604159758253481,0.002924676830097493,0.4650236159855014,0.8510809575583704,0.04679482928155989,0.14915851833497212,0.03802079879126741,0.055568859771852365,0.0,0.00877403049029248,0.011698707320389972,0.0,0.0,0.14915851833497212
2868,0.0,0.0023384152953034513,0.0,0.12159759535577946,0.9377045334166839,0.0,0.01636890706712416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250397260471797
2869,0.0,0.09384565491562104,0.0,0.20507013481561637,0.9627869041343344,0.006951529993749707,0.0903698899187462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11817600989374503
2870,0.12047608358779258,0.07744891087786665,0.0,0.08175162814885924,0.959505951431348,0.0,0.13338423540077035,0.17210869083970368,0.0,0.0,0.0,0.0,0.0,0.0,0.06884347633588146
2871,0.008458090032139228,0.008458090032139228,0.0,0.025374270096417687,0.654092295818767,0.008458090032139228,0.019735543408324868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555893762044379
2872,0.06430047884586129,0.4715368448696494,0.3286468918788466,0.14288995299080287,0.10002296709356202,0.2643464130329853,0.6287157931595326,0.12860095769172258,0.30721339893022614,0.0,0.0,0.0,0.0,0.0,0.2429129200843649
2873,0.028587864471888175,0.11026747724871153,0.008167961277682337,0.0,0.8331320503235983,0.04900776766609402,0.4410699089948461,0.020419903194205842,0.040839806388411684,0.0,0.0,0.0,0.0,0.0,0.3062985479130876
2874,0.0,0.0,0.0,0.007558401700056593,0.03275307403357857,0.0,0.06550614806715714,0.0,0.02771413956687418,0.0,0.0,0.0,0.06802561530050935,0.838982588706282,0.5341270534706659
2875,0.0,0.15118916399948146,0.0,0.0,0.17008780949941663,0.0,0.22205908462423835,0.009449322749967591,0.6189306401228772,0.0,0.0,0.0,0.0,0.0,0.7181485289975369
2876,0.020857361907888766,0.07995322064690694,0.0,0.0,0.354575152434109,0.0,0.5979110413594779,0.01390490793859251,0.27114570480255396,0.0,0.0,0.0,0.0,0.0,0.6604831270831442
2877,0.09236266370425257,0.048897880784604296,0.010866195729912065,0.30425348043753786,0.8366970712032291,0.0651971743794724,0.15755983808372495,0.0,0.0,0.0,0.0,0.0,0.0,0.1358274466239008,0.3857499484118783
2878,0.014676848592973923,0.014676848592973923,0.0183460607412174,0.3082138204524523,0.8916185520231658,0.0,0.07705345511311308,0.0,0.0,0.007338424296486961,0.022015272889460882,0.007338424296486961,0.011007636444730441,0.05503818222365221,0.31555224474893934
2879,0.0,0.0,0.0,0.03251513836758762,0.5383061796411729,0.0,0.014451172607816719,0.06503027673517524,0.046966310975404345,0.0,0.0,0.0,0.0,0.0,0.8381680112533698
2880,0.027405358008532468,0.11211282821672375,0.0,0.0,0.039862338921501775,0.0,0.1146042243993176,0.0,0.1669235442337887,0.0,0.0,0.0,0.0,0.0,0.9716445112116057
